afferentCoupling,bugs,commentWeight,cyclomaticComplexity,dc,difficulty,efferentCoupling,effort,instability,intelligentContent,lcom,length,loc,logicalLoc,maintainabilityIndex,maintainabilityIndexWithoutComment,myerDistance,noc,noc-anon,noca,nocc,noi,nom,operators,rdc,rsc,rsysc,sc,sysc,time,vocabulary,volume
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.31999999999999,0,0,0,0,0,0,0,0,0,-1,0,0.32000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.01,0,0,0,-0.3,0,-1222.4,0,-0.79000000000001,0,-7,0,0,0.080000000000013,0.080000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,-44.12
0,0,-1.07,0,0,0,0,0,0,0,0,0,5,0,-1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.94,0,0,0,0,0,0,0,0,0,3,0,-0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.06,0.039999999999999,0,0.94,-0.49,-1,-5344.8,0,-3.47,0,-25,-1,-1,0.34,0.3,0,0,0,0,0,0,0,0,0.07,-2.71,-2.64,-38,-37.06,-297,-1,-174.77
0,0.02,-3.53,0,0,0,0,265.8,0,10.12,0,12,22,0,-3.93,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,51.87
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.02,0.07,0,0.5,-0.14,-1,-1270.19,0,-1.59,0,-7,-1,-1,0.30999999999999,0.23999999999999,0,0,0,0,0,0,0,0,0.07,-0.14,-0.069999999999999,-1,-0.5,-70,-1,-53.87
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.96,0,0,0,0,0,0,0,0,0,3,0,-0.95999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.07,1.09,1,0,-0.65,0,4235.87,0,9.17,0,25,17,1,0.37,-0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,235,8,203.34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.07,0.039999999999999,0,1.38,-0.64,-1,-6741.86,0,-3.71,0,-29,-1,-1,0.38,0.34,0,0,0,0,0,0,0,0,0.1,-2.46,-2.38,-37,-35.62,-374,-1,-202.59
0,0,0,0,0,0,0,232.2,0,0.72,0,2,0,0,-0.019999999999996,-0.019999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,12.89
0,0.01,-2.15,0,0,0,0,106.97,0,6.29,0,6,11,0,-2.41,-0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,25.93
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
